,movieId,title,genres,genres1,genres2,genres3,genres4,genres5,genres6,genres7,genres8,genres9,genres10,Year_release,imdbId,tmdbId
4029,5255,Sorority Boys (2002),Comedy,Comedy,,,,,,,,,,2002,279781,6020.0
4030,5256,Stolen Summer (2002),Drama,Drama,,,,,,,,,,2002,286162,39541.0
4031,5258,George Washington (2000),Drama,Drama,,,,,,,,,,2000,262432,18292.0
4032,5264,Clockstoppers (2002),Action|Adventure|Sci-Fi|Thriller,Action,Adventure,Sci-Fi,Thriller,,,,,,,2002,250305,15028.0
4033,5265,Death to Smoochy (2002),Comedy|Crime|Drama,Comedy,Crime,Drama,,,,,,,,2002,266452,9275.0
4034,5266,Panic Room (2002),Thriller,Thriller,,,,,,,,,,2002,258000,4547.0
4035,5267,"Rookie, The (2002)",Drama,Drama,,,,,,,,,,2002,265662,14635.0
4036,5269,"Piano Teacher, The (La pianiste) (2001)",Drama,Drama,,,,,,,,,,2001,254686,1791.0
4037,5271,30 Years to Life (2001),Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,2001,273048,41756.0
4038,5275,Boxcar Bertha (1972),Drama,Drama,,,,,,,,,,1972,68309,22784.0
4039,5276,Crimes of Passion (1984),Drama|Romance|Thriller,Drama,Romance,Thriller,,,,,,,,1984,87100,40814.0
4040,5277,"Evil That Men Do, The (1984)",Action|Thriller,Action,Thriller,,,,,,,,,1984,87222,53426.0
4041,5278,Fraternity Vacation (1985),Comedy|Romance,Comedy,Romance,,,,,,,,,1985,89167,24585.0
4042,5279,Impromptu (1991),Comedy|Romance,Comedy,Romance,,,,,,,,,1991,102103,17990.0
4043,5282,High Crimes (2002),Thriller,Thriller,,,,,,,,,,2002,257756,11560.0
4044,5283,National Lampoon's Van Wilder (2002),Comedy,Comedy,,,,,,,,,,2002,283111,11452.0
4045,5285,Lucky Break (2001),Comedy|Crime,Comedy,Crime,,,,,,,,,2001,246134,35944.0
4046,5288,"Atomic Cafe, The (1982)",Documentary|War,Documentary,War,,,,,,,,,1982,83590,26851.0
4047,5289,Body and Soul (1947),Drama|Film-Noir,Drama,Film-Noir,,,,,,,,,1947,39204,17487.0
4048,5291,Rashomon (RashÃ´mon) (1950),Crime|Drama|Mystery,Crime,Drama,Mystery,,,,,,,,1950,42876,548.0
4049,5292,Slap Shot (1977),Comedy,Comedy,,,,,,,,,,1977,76723,11590.0
4050,5293,Changing Lanes (2002),Drama|Thriller,Drama,Thriller,,,,,,,,,2002,264472,1537.0
4051,5294,Frailty (2001),Crime|Drama|Thriller,Crime,Drama,Thriller,,,,,,,,2001,264616,12149.0
4052,5296,"Sweetest Thing, The (2002)",Comedy|Romance,Comedy,Romance,,,,,,,,,2002,253867,11812.0
4053,5297,"Cat's Meow, The (2002)",Drama|Thriller,Drama,Thriller,,,,,,,,,2002,266391,35080.0
4054,5298,Human Nature (2001),Comedy|Romance,Comedy,Romance,,,,,,,,,2001,219822,441.0
4055,5299,My Big Fat Greek Wedding (2002),Comedy|Romance,Comedy,Romance,,,,,,,,,2002,259446,8346.0
4056,5300,3:10 to Yuma (1957),Action|Adventure|Drama|Thriller|Western,Action,Adventure,Drama,Thriller,Western,,,,,,1957,50086,14168.0
4057,5301,Bite the Bullet (1975),Action|Adventure|Western,Action,Adventure,Western,,,,,,,,1975,72705,32617.0
4058,5302,Breakout (1975),Action|Adventure,Action,Adventure,,,,,,,,,1975,72737,31671.0
4059,5303,Joe Versus the Volcano (1990),Comedy|Romance,Comedy,Romance,,,,,,,,,1990,99892,2565.0
4060,5304,"Rome, Open City (a.k.a. Open City) (Roma, cittÃ  aperta) (1945)",Drama|War,Drama,War,,,,,,,,,1945,38890,307.0
4061,5305,Return of the Killer Tomatoes! (1988),Comedy|Horror|Sci-Fi,Comedy,Horror,Sci-Fi,,,,,,,,1988,95989,15482.0
4062,5307,Taking Care of Business (1990),Comedy,Comedy,,,,,,,,,,1990,103035,6393.0
4063,5308,Three Men and a Baby (1987),Comedy,Comedy,,,,,,,,,,1987,94137,12154.0
4064,5309,Three Men and a Little Lady (1990),Comedy|Romance,Comedy,Romance,,,,,,,,,1990,98966,11630.0
4065,5312,Murder by Numbers (2002),Crime|Thriller,Crime,Thriller,,,,,,,,,2002,264935,11892.0
4066,5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,Action,Adventure,Fantasy,Thriller,,,,,,,2002,277296,9334.0
4067,5315,Chelsea Walls (2001),Drama,Drama,,,,,,,,,,2001,226935,35694.0
4068,5316,Enigma (2001),Romance|Thriller,Romance,Thriller,,,,,,,,,2001,157583,10491.0
4069,5319,Nine Queens (Nueve reinas) (2000),Crime|Thriller,Crime,Thriller,,,,,,,,,2000,247586,18079.0
4070,5323,Jason X (2002),Horror|Sci-Fi|Thriller,Horror,Sci-Fi,Thriller,,,,,,,,2002,211443,11470.0
4071,5324,Life or Something Like It (2002),Comedy|Romance,Comedy,Romance,,,,,,,,,2002,282687,16643.0
4072,5325,Dogtown and Z-Boyz (2001),Documentary,Documentary,,,,,,,,,,2001,275309,1282.0
4073,5329,"Salton Sea, The (2002)",Crime|Drama|Thriller,Crime,Drama,Thriller,,,,,,,,2002,235737,11468.0
4074,5333,Bob le Flambeur (1955),Crime|Drama,Crime,Drama,,,,,,,,,1955,47892,26030.0
4075,5334,Cadillac Man (1990),Comedy|Crime,Comedy,Crime,,,,,,,,,1990,99204,10164.0
4076,5335,"Coca-Cola Kid, The (1985)",Comedy|Romance,Comedy,Romance,,,,,,,,,1985,88931,42048.0
4077,5337,Delirious (1991),Comedy,Comedy,,,,,,,,,,1991,101701,28117.0
4078,5339,Husbands and Wives (1992),Comedy|Drama,Comedy,Drama,,,,,,,,,1992,104466,28384.0
4079,5341,Lenny (1974),Drama,Drama,,,,,,,,,,1974,71746,27094.0
4080,5342,Nomads (1986),Horror|Mystery|Thriller,Horror,Mystery,Thriller,,,,,,,,1986,91647,26725.0
4081,5343,"Temp, The (1993)",Drama|Thriller,Drama,Thriller,,,,,,,,,1993,108311,17168.0
4082,5344,Thief of Hearts (1984),Drama|Thriller,Drama,Thriller,,,,,,,,,1984,88256,48482.0
4083,5346,Wild Orchid (1990),Drama|Romance,Drama,Romance,,,,,,,,,1990,100934,5203.0
4084,5348,Hollywood Ending (2002),Comedy|Drama,Comedy,Drama,,,,,,,,,2002,278823,9689.0
4085,5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller,Action,Adventure,Sci-Fi,Thriller,,,,,,,2002,145487,557.0
4086,5352,The Big Sleep (1978),Thriller,Thriller,,,,,,,,,,1978,77234,1815.0
4087,5353,Butterflies Are Free (1972),Comedy|Drama,Comedy,Drama,,,,,,,,,1972,68326,55106.0
4088,5354,Cactus Flower (1969),Comedy,Comedy,,,,,,,,,,1969,64117,28289.0
4089,5356,"Giant Spider Invasion, The (1975)",Horror|Sci-Fi,Horror,Sci-Fi,,,,,,,,,1975,73043,39154.0
4090,5357,Iron Will (1994),Adventure,Adventure,,,,,,,,,,1994,110157,24767.0
4091,5359,Rambling Rose (1991),Drama,Drama,,,,,,,,,,1991,102753,32221.0
4092,5360,"Survivors, The (1983)",Comedy,Comedy,,,,,,,,,,1983,86397,28466.0
4093,5361,White Fang (1991),Adventure,Adventure,,,,,,,,,,1991,103247,12227.0
4094,5363,"New Guy, The (2002)",Comedy,Comedy,,,,,,,,,,2002,241760,10985.0
4095,5364,Unfaithful (2002),Drama|Thriller,Drama,Thriller,,,,,,,,,2002,250797,2251.0
4096,5365,"Lady and the Duke, The (Anglaise et le duc, L') (2001)",Drama|Romance,Drama,Romance,,,,,,,,,2001,239234,2894.0
4097,5366,Whore (1991),Drama,Drama,,,,,,,,,,1991,103253,20712.0
4098,5367,My Beautiful Laundrette (1985),Drama|Romance,Drama,Romance,,,,,,,,,1985,91578,11240.0
4099,5372,Calamity Jane (1953),Musical|Western,Musical,Western,,,,,,,,,1953,45591,14117.0
4100,5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)",Drama|Romance|War,Drama,Romance,War,,,,,,,,1957,50634,38360.0
4101,5375,"Harvey Girls, The (1946)",Comedy|Musical|Western,Comedy,Musical,Western,,,,,,,,1946,38589,28907.0
4102,5377,About a Boy (2002),Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,2002,276751,245.0
4103,5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX,Action,Adventure,Sci-Fi,IMAX,,,,,,,2002,121765,1894.0
4104,5379,"Believer, The (2001)",Drama,Drama,,,,,,,,,,2001,247199,4012.0
4105,5380,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,2002,278500,9026.0
4106,5382,Every Which Way But Loose (1978),Comedy,Comedy,,,,,,,,,,1978,77523,15417.0
4107,5383,"Hound of the Baskervilles, The (1959)",Crime|Horror|Mystery,Crime,Horror,Mystery,,,,,,,,1959,52905,11791.0
4108,5384,I Want to Live! (1958),Crime|Drama,Crime,Drama,,,,,,,,,1958,51758,28577.0
4109,5385,"Last Waltz, The (1978)",Documentary,Documentary,,,,,,,,,,1978,77838,13963.0
4110,5387,Enough (2002),Drama|Thriller,Drama,Thriller,,,,,,,,,2002,278435,1957.0
4111,5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,Action,Crime,Drama,Mystery,Thriller,,,,,,2002,278504,320.0
4112,5389,Spirit: Stallion of the Cimarron (2002),Adventure|Animation|Children|Western,Adventure,Animation,Children,Western,,,,,,,2002,166813,9023.0
4113,5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama,Drama,,,,,,,,,,2001,268690,17734.0
4114,5395,"Gambler, The (1974)",Drama,Drama,,,,,,,,,,1974,71532,44800.0
4115,5398,Requiem for a Heavyweight (1962),Drama,Drama,,,,,,,,,,1962,56406,53229.0
4116,5400,"Sum of All Fears, The (2002)",Drama|Thriller,Drama,Thriller,,,,,,,,,2002,164184,4614.0
4117,5401,Undercover Brother (2002),Comedy,Comedy,,,,,,,,,,2002,279493,12277.0
4118,5404,84 Charing Cross Road (1987),Drama|Romance,Drama,Romance,,,,,,,,,1987,90570,15677.0
4119,5410,Silent Running (1972),Drama|Sci-Fi,Drama,Sci-Fi,,,,,,,,,1972,67756,811.0
4120,5413,Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust) (1980),Horror,Horror,,,,,,,,,,1980,79788,7216.0
4121,5414,Bad Company (2002),Action|Comedy|Crime,Action,Comedy,Crime,,,,,,,,2002,280486,3132.0
4122,5415,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama,Comedy,Drama,,,,,,,,,2002,279778,9583.0
4123,5416,Cherish (2002),Comedy|Drama|Thriller,Comedy,Drama,Thriller,,,,,,,,2002,298798,18408.0
4124,5417,"Fast Runner, The (Atanarjuat) (2001)",Drama|Fantasy,Drama,Fantasy,,,,,,,,,2001,285441,13245.0
4125,5418,"Bourne Identity, The (2002)",Action|Mystery|Thriller,Action,Mystery,Thriller,,,,,,,,2002,258463,2501.0
4126,5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,Adventure,Children,Comedy,Fantasy,Mystery,,,,,,2002,267913,9637.0
4127,5420,Windtalkers (2002),Action|Drama|War,Action,Drama,War,,,,,,,,2002,245562,12100.0
4128,5421,"Dangerous Lives of Altar Boys, The (2002)",Drama,Drama,,,,,,,,,,2002,238924,16857.0
4129,5422,"Emperor's New Clothes, The (2001)",Comedy,Comedy,,,,,,,,,,2001,282768,52258.0
4130,5425,Dark Blue World (TmavomodrÃ_ svet) (2001),Drama|War,Drama,War,,,,,,,,,2001,244479,15813.0
4131,5427,Caveman (1981),Comedy,Comedy,,,,,,,,,,1981,82146,18905.0
4132,5428,Cheech & Chong's The Corsican Brothers (1984),Comedy,Comedy,,,,,,,,,,1984,87042,14774.0
4133,5433,Silver Bullet (Stephen King's Silver Bullet) (1985),Adventure|Drama|Horror|Mystery|Thriller,Adventure,Drama,Horror,Mystery,Thriller,,,,,,1985,90021,17898.0
4134,5434,"Sorry, Wrong Number (1948)",Drama|Film-Noir|Thriller,Drama,Film-Noir,Thriller,,,,,,,,1948,40823,21635.0
4135,5438,Men at Work (1990),Action|Comedy,Action,Comedy,,,,,,,,,1990,100135,10169.0
4136,5440,She Wore a Yellow Ribbon (1949),Western,Western,,,,,,,,,,1949,41866,13909.0
4137,5443,Juwanna Mann (2002),Comedy,Comedy,,,,,,,,,,2002,247444,35696.0
4138,5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi,Adventure,Animation,Children,Sci-Fi,,,,,,,2002,275847,11544.0
4139,5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller,Action,Crime,Mystery,Sci-Fi,Thriller,,,,,,2002,181689,180.0
4140,5446,Rabbit-Proof Fence (2002),Adventure|Drama,Adventure,Drama,,,,,,,,,2002,252444,9555.0
4141,5447,Sunshine State (2002),Drama,Drama,,,,,,,,,,2002,286179,57022.0
4142,5448,Hey Arnold! The Movie (2002),Adventure|Animation|Children|Comedy,Adventure,Animation,Children,Comedy,,,,,,,2002,314166,17710.0
4143,5449,Mr. Deeds (2002),Comedy|Romance,Comedy,Romance,,,,,,,,,2002,280590,2022.0
4144,5450,Lovely & Amazing (2001),Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,2001,258273,50035.0
4145,5452,Look Who's Talking Now (1993),Children|Comedy|Romance,Children,Comedy,Romance,,,,,,,,1993,107438,11982.0
4146,5458,Like Mike (2002),Children|Comedy|Fantasy,Children,Comedy,Fantasy,,,,,,,,2002,308506,21972.0
4147,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,Action,Comedy,Sci-Fi,,,,,,,,2002,120912,608.0
4148,5460,"Powerpuff Girls, The (2002)",Action|Animation|Children|Comedy,Action,Animation,Children,Comedy,,,,,,,2002,289408,59387.0
4149,5462,"Crocodile Hunter: Collision Course, The (2002)",Adventure|Comedy,Adventure,Comedy,,,,,,,,,2002,305396,17043.0
4150,5463,Reign of Fire (2002),Action|Adventure|Fantasy,Action,Adventure,Fantasy,,,,,,,,2002,253556,6278.0
4151,5464,Road to Perdition (2002),Crime|Drama,Crime,Drama,,,,,,,,,2002,257044,4147.0
4152,5466,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,2001,269499,14651.0
4153,5470,The Importance of Being Earnest (1952),Comedy|Romance,Comedy,Romance,,,,,,,,,1952,44744,20324.0
4154,5471,Perfect (1985),Drama|Romance,Drama,Romance,,,,,,,,,1985,89798,49370.0
4155,5473,Fox and His Friends (Faustrecht der Freiheit) (1975),Drama,Drama,,,,,,,,,,1975,72976,42254.0
4156,5475,Z (1969),Drama|Mystery|Thriller,Drama,Mystery,Thriller,,,,,,,,1969,65234,2721.0
4157,5477,Sex and Lucia (LucÃ_a y el sexo) (2001),Drama|Romance,Drama,Romance,,,,,,,,,2001,254455,1364.0
4158,5478,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi,Action,Comedy,Horror,Sci-Fi,,,,,,,2002,271367,8869.0
4159,5479,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller,Action,Adventure,Drama,Thriller,,,,,,,2002,267626,8665.0
4160,5480,Stuart Little 2 (2002),Children|Comedy,Children,Comedy,,,,,,,,,2002,243585,10996.0
4161,5481,Austin Powers in Goldmember (2002),Comedy,Comedy,,,,,,,,,,2002,295178,818.0
4162,5483,"Kid Stays in the Picture, The (2002)",Documentary,Documentary,,,,,,,,,,2002,303353,29047.0
4163,5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),Horror,Horror,,,,,,,,,,1979,79641,6404.0
4164,5490,The Big Bus (1976),Action|Comedy,Action,Comedy,,,,,,,,,1976,74205,19133.0
4165,5498,Red Beard (Akahige) (1965),Drama,Drama,,,,,,,,,,1965,58888,3780.0
4166,5500,Top Secret! (1984),Comedy,Comedy,,,,,,,,,,1984,88286,8764.0
4167,5501,"Master of Disguise, The (2002)",Comedy|Mystery,Comedy,Mystery,,,,,,,,,2002,295427,13908.0
4168,5502,Signs (2002),Horror|Sci-Fi|Thriller,Horror,Sci-Fi,Thriller,,,,,,,,2002,286106,2675.0
4169,5503,"Last Kiss, The (Ultimo bacio, L') (2001)",Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,2001,265930,12308.0
4170,5504,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children,Adventure,Children,,,,,,,,,2002,287717,9488.0
4171,5505,"Good Girl, The (2002)",Comedy|Drama,Comedy,Drama,,,,,,,,,2002,279113,9962.0
4172,5506,Blood Work (2002),Crime|Drama|Mystery|Thriller,Crime,Drama,Mystery,Thriller,,,,,,,2002,309377,9573.0
4173,5507,xXx (2002),Action|Crime|Thriller,Action,Crime,Thriller,,,,,,,,2002,295701,7451.0
4174,5508,24 Hour Party People (2002),Comedy|Drama|Musical,Comedy,Drama,Musical,,,,,,,,2002,274309,2750.0
4175,5515,Songs From the Second Floor (SÃ¥nger frÃ¥n andra vÃ¥ningen) (2000),Drama,Drama,,,,,,,,,,2000,120263,34070.0
4176,5516,Read My Lips (Sur mes lÃ¨vres) (2001),Crime|Drama|Thriller,Crime,Drama,Thriller,,,,,,,,2001,274117,6173.0
4177,5517,Nightcap (Merci pour le chocolat) (2000),Crime|Thriller,Crime,Thriller,,,,,,,,,2000,232083,10305.0
4178,5518,Beau Pere (a.k.a. Stepfather) (Beau-pÃ¨re) (1981),Drama,Drama,,,,,,,,,,1981,82054,42337.0
4179,5521,"Principal, The (1987)",Action|Crime|Drama,Action,Crime,Drama,,,,,,,,1987,93780,10081.0
4180,5522,Rollerball (1975),Action|Drama|Sci-Fi,Action,Drama,Sci-Fi,,,,,,,,1975,73631,11484.0
4181,5523,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi,Action,Adventure,Comedy,Sci-Fi,,,,,,,2002,180052,11692.0
4182,5524,Blue Crush (2002),Adventure|Drama|Romance,Adventure,Drama,Romance,,,,,,,,2002,300532,9266.0
4183,5525,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,2001,246772,3640.0
4184,5527,Possession (2002),Drama|Romance,Drama,Romance,,,,,,,,,2002,256276,30072.0
4185,5528,One Hour Photo (2002),Drama|Thriller,Drama,Thriller,,,,,,,,,2002,265459,9357.0
4186,5530,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi,Comedy,Drama,Fantasy,Sci-Fi,,,,,,,2002,258153,9296.0
4187,5531,Undisputed (2002),Drama,Drama,,,,,,,,,,2002,281322,15070.0
4188,5534,Hush! (2001),Drama,Drama,,,,,,,,,,2001,290662,26895.0
4189,5535,How I Killed My Father (a.k.a. My Father and I) (Comment j'ai tuÃ© mon PÃ¨re) (2001),Drama,Drama,,,,,,,,,,2001,268219,60608.0
4190,5538,"Care Bears Movie, The (1985)",Animation|Children|Fantasy,Animation,Children,Fantasy,,,,,,,,1985,88885,11243.0
4191,5539,Care Bears Movie II: A New Generation (1986),Animation|Children,Animation,Children,,,,,,,,,1986,90799,19975.0
4192,5540,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance,Action,Adventure,Fantasy,Romance,,,,,,,1981,82186,10323.0
4193,5541,Hot Shots! (1991),Action|Comedy|Romance|War,Action,Comedy,Romance,War,,,,,,,1991,102059,9595.0
4194,5544,Time After Time (1979),Sci-Fi|Thriller,Sci-Fi,Thriller,,,,,,,,,1979,80025,24750.0
4195,5548,Down and Out in Beverly Hills (1986),Comedy,Comedy,,,,,,,,,,1986,90966,9941.0
4196,5553,Stakeout (1987),Comedy|Crime|Romance|Thriller,Comedy,Crime,Romance,Thriller,,,,,,,1987,94025,10859.0
4197,5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller,Crime,Horror,Thriller,,,,,,,,2002,295254,9544.0
4198,5558,Love and a Bullet (2002),Action|Crime,Action,Crime,,,,,,,,,2002,235553,57351.0
4199,5560,Ã€ nous la libertÃ© (Freedom for Us) (1931),Comedy|Musical,Comedy,Musical,,,,,,,,,1931,22599,31514.0
4200,5561,True Colors (1991),Drama,Drama,,,,,,,,,,1991,103125,13571.0
4201,5562,Snipes (2001),Drama|Thriller,Drama,Thriller,,,,,,,,,2001,275688,26056.0
4202,5564,Swimfan (2002),Thriller,Thriller,,,,,,,,,,2002,283026,20616.0
4203,5568,Johnny Dangerously (1984),Comedy,Comedy,,,,,,,,,,1984,87507,16806.0
4204,5569,"Last House on the Left, The (1972)",Crime|Horror|Thriller,Crime,Horror,Thriller,,,,,,,,1972,68833,15516.0
4205,5570,Thesis (Tesis) (1996),Drama|Horror|Thriller,Drama,Horror,Thriller,,,,,,,,1996,117883,9299.0
4206,5572,Barbershop (2002),Comedy,Comedy,,,,,,,,,,2002,303714,10611.0
4207,5573,Stealing Harvard (2002),Comedy|Crime,Comedy,Crime,,,,,,,,,2002,265808,12770.0
4208,5574,"Transporter, The (2002)",Action|Crime,Action,Crime,,,,,,,,,2002,293662,4108.0
4209,5575,Alias Betty (Betty Fisher et autres histoires) (2001),Crime|Drama,Crime,Drama,,,,,,,,,2001,269329,55903.0
4210,5577,Igby Goes Down (2002),Comedy|Drama,Comedy,Drama,,,,,,,,,2002,280760,9685.0
4211,5581,Betsy's Wedding (1990),Comedy,Comedy,,,,,,,,,,1990,99128,18913.0
4212,5582,Captain Ron (1992),Adventure|Comedy,Adventure,Comedy,,,,,,,,,1992,103924,14361.0
4213,5585,Ernest Scared Stupid (1991),Comedy,Comedy,,,,,,,,,,1991,101821,32685.0
4214,5588,"Hills Have Eyes, The (1977)",Horror,Horror,,,,,,,,,,1977,77681,12262.0
4215,5597,Suburban Commando (1991),Comedy|Sci-Fi,Comedy,Sci-Fi,,,,,,,,,1991,103003,11504.0
4216,5599,Tabu: A Story of the South Seas (1931),Drama|Romance,Drama,Romance,,,,,,,,,1931,22458,977.0
4217,5600,"Wanderers, The (1979)",Drama,Drama,,,,,,,,,,1979,80117,233.0
4218,5601,"Yearling, The (1946)",Children|Drama,Children,Drama,,,,,,,,,1946,39111,19049.0
4219,5602,"Ladykillers, The (1955)",Comedy|Crime,Comedy,Crime,,,,,,,,,1955,48281,5506.0
4220,5603,"Lavender Hill Mob, The (1951)",Comedy|Crime,Comedy,Crime,,,,,,,,,1951,44829,32961.0
4221,5604,"Man in the White Suit, The (1951)",Comedy|Sci-Fi,Comedy,Sci-Fi,,,,,,,,,1951,44876,32568.0
4222,5605,Ratcatcher (1999),Drama,Drama,,,,,,,,,,1999,171685,29698.0
4223,5607,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama,Comedy,Drama,,,,,,,,,2001,292542,19460.0
4224,5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,Drama,Thriller,,,,,,,,,2001,250258,575.0
4225,5609,Ballistic: Ecks vs. Sever (2002),Action|Thriller,Action,Thriller,,,,,,,,,2002,308208,10550.0
4226,5611,"Four Feathers, The (2002)",Adventure|War,Adventure,War,,,,,,,,,2002,240510,9093.0
4227,5612,Trapped (2002),Action|Thriller,Action,Thriller,,,,,,,,,2002,280380,9039.0
4228,5613,8 Women (2002),Comedy|Crime|Musical|Mystery,Comedy,Crime,Musical,Mystery,,,,,,,2002,283832,1958.0
4229,5615,Invincible (2001),Drama,Drama,,,,,,,,,,2001,245171,68569.0
4230,5617,Secretary (2002),Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,2002,274812,11013.0
4231,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,Adventure,Animation,Fantasy,,,,,,,,2001,245429,129.0
4232,5619,"Trials of Henry Kissinger, The (2002)",Documentary,Documentary,,,,,,,,,,2002,326306,54714.0
4233,5620,Sweet Home Alabama (2002),Comedy|Romance,Comedy,Romance,,,,,,,,,2002,256415,11529.0
4234,5621,"Tuxedo, The (2002)",Action|Comedy,Action,Comedy,,,,,,,,,2002,290095,10771.0
4235,5622,Charly (2002),Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,2002,330136,38951.0
4236,5625,Moonlight Mile (2002),Drama|Romance,Drama,Romance,,,,,,,,,2002,179098,31005.0
4237,5628,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller,Action,Comedy,Crime,Drama,Thriller,,,,,,2001,281364,2110.0
4238,5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,Animation,Children,Musical,,,,,,,,2002,298388,15173.0
4239,5630,Red Dragon (2002),Crime|Mystery|Thriller,Crime,Mystery,Thriller,,,,,,,,2002,289765,9533.0
4240,5632,Bloody Sunday (2002),Drama,Drama,,,,,,,,,,2002,280491,4107.0
4241,5633,Heaven (2002),Drama,Drama,,,,,,,,,,2002,246677,10575.0
4242,5636,Welcome to Collinwood (2002),Comedy|Crime,Comedy,Crime,,,,,,,,,2002,271259,9260.0
4243,5637,Flirting (1991),Drama,Drama,,,,,,,,,,1991,101898,21828.0
4244,5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi,Action,Adventure,Fantasy,Sci-Fi,,,,,,,1964,58379,1682.0
4245,5641,"Moderns, The (1988)",Drama,Drama,,,,,,,,,,1988,95649,41971.0
4246,5642,"Onion Field, The (1979)",Drama,Drama,,,,,,,,,,1979,79668,33831.0
4247,5643,Powaqqatsi (1988),Documentary,Documentary,,,,,,,,,,1988,95895,24348.0
4248,5644,"Pride of the Yankees, The (1942)",Drama,Drama,,,,,,,,,,1942,35211,19140.0
4249,5646,Valmont (1989),Drama|Romance,Drama,Romance,,,,,,,,,1989,98575,37606.0
4250,5649,Horror of Dracula (Dracula) (1958),Horror,Horror,,,,,,,,,,1958,51554,11868.0
4251,5650,Strange Brew (1983),Comedy,Comedy,,,,,,,,,,1983,86373,12921.0
4252,5651,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War,Animation,Comedy,War,,,,,,,,1964,58230,19953.0
4253,5655,"Fan, The (1981)",Drama|Thriller,Drama,Thriller,,,,,,,,,1981,82362,74899.0
4254,5662,"Wrong Guy, The (1997)",Comedy|Romance|Thriller,Comedy,Romance,Thriller,,,,,,,,1997,120536,15313.0
4255,5663,Below (2002),Horror,Horror,,,,,,,,,,2002,276816,12590.0
4256,5666,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller,Comedy,Drama,Romance,Thriller,,,,,,,2002,292644,1809.0
4257,5667,Tuck Everlasting (2002),Drama|Fantasy,Drama,Fantasy,,,,,,,,,2002,283084,13768.0
4258,5668,White Oleander (2002),Drama,Drama,,,,,,,,,,2002,283139,10994.0
4259,5669,Bowling for Columbine (2002),Documentary,Documentary,,,,,,,,,,2002,310793,1430.0
4260,5670,Comedian (2002),Comedy|Documentary,Comedy,Documentary,,,,,,,,,2002,328962,19973.0
4261,5672,Pokemon 4 Ever (a.k.a. PokÃ©mon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy,Adventure,Animation,Children,Fantasy,,,,,,,2002,313487,12600.0
4262,5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,2002,272338,8051.0
4263,5675,Swept Away (2002),Comedy|Romance,Comedy,Romance,,,,,,,,,2002,291502,12779.0
4264,5677,Abandon (2002),Drama|Thriller,Drama,Thriller,,,,,,,,,2002,267248,15992.0
4265,5678,Formula 51 (2001),Action|Comedy|Crime|Thriller,Action,Comedy,Crime,Thriller,,,,,,,2001,227984,1613.0
